Timestamp,Process Temp,Process Temp SP,Steam Flow Rate,Steam Totalizer,QualSteam Valve Opening,Inlet Steam Pressure,Outlet Steam Pressure,Pressure SP
2025-11-01 04:43:00,55.6,52.1,0.0,3469.76196289,100.0,4.1,3.5,2.5
2025-11-01 04:44:00,52.7,52.1,0.0,3469.91894531,72.5,4.1,4.1,2.5
2025-11-01 04:45:00,52.4,52.0,0.0,3470.06005859,91.0,4.1,4.1,2.5
2025-11-01 04:46:00,52.1,52.1,0.0,3470.12744141,74.6,4.2,4.2,2.5
2025-11-01 04:47:00,51.8,52.1,57.63085556,3471.66650391,66.6,4.0,3.6,2.5
2025-11-01 04:48:00,51.9,52.0,0.0,3472.09790039,100.0,4.0,4.0,2.5
2025-11-01 04:49:00,52.0,52.1,111.53032684,3473.54663086,100.0,3.7,3.4,2.5
2025-11-01 04:50:00,52.1,52.1,107.08673096,3475.17138672,100.0,3.5,2.6,2.5
2025-11-01 04:51:00,52.1,52.1,73.05731964,3476.74414062,91.0,4.0,3.9,2.5
2025-11-01 04:52:00,52.4,52.1,0.0,3477.17504883,84.3,4.0,4.0,2.5
2025-11-01 04:53:00,52.5,52.0,0.0,3477.30004883,96.3,4.1,4.1,2.5
2025-11-01 04:54:00,52.2,52.1,0.0,3477.39013672,100.0,4.2,4.2,2.5
2025-11-01 04:55:00,52.2,52.0,0.0,3477.39013672,68.5,4.2,4.2,2.5
2025-11-01 04:56:00,51.9,52.1,115.96485138,3477.72290039,97.1,3.9,3.7,2.5
2025-11-01 04:57:00,51.9,52.0,113.74866486,3479.43457031,82.6,3.8,3.0,2.5
2025-11-01 04:58:00,51.9,52.1,109.30967712,3481.68261719,93.0,3.6,3.0,2.5
2025-11-01 04:59:00,52.2,52.1,0.0,3482.52807617,73.3,4.1,4.1,2.5
2025-11-01 05:00:00,51.9,52.0,98.89265442,3482.6574707,98.6,4.2,4.1,2.5
2025-11-01 05:01:00,52.1,52.0,105.83333588,3483.08544922,83.5,4.0,3.7,2.5
2025-11-01 05:02:00,51.6,52.1,111.53032684,3484.74560547,87.8,3.7,2.4,2.5
2025-11-01 05:03:00,51.9,52.0,107.08673096,3486.4140625,100.0,3.5,2.7,2.5
2025-11-01 05:04:00,51.9,52.1,111.53032684,3488.08374023,100.0,3.7,2.1,2.5
2025-11-01 05:05:00,51.6,52.0,107.08673096,3490.2956543,100.0,3.5,2.5,2.5
2025-11-01 05:06:00,51.5,52.1,107.08673096,3491.90405273,100.0,3.5,2.5,2.5
2025-11-01 05:07:00,51.4,52.1,111.53032684,3493.58837891,100.0,3.7,3.2,2.5
2025-11-01 05:08:00,51.9,52.1,113.74866486,3495.2734375,91.0,3.8,3.4,2.5
2025-11-01 05:09:00,51.9,52.1,113.74866486,3496.91357422,87.3,3.8,3.2,2.5
2025-11-01 05:10:00,51.6,52.0,107.08673096,3498.62060547,100.0,3.5,2.7,2.5
2025-11-01 05:11:00,51.9,52.1,109.30967712,3500.26293945,100.0,3.6,2.9,2.5
2025-11-01 05:12:00,51.9,52.0,111.53032684,3502.49511719,84.0,3.7,3.0,2.5
2025-11-01 05:13:00,51.9,52.0,104.86135864,3504.13330078,100.0,3.4,2.6,2.5
2025-11-01 05:14:00,51.8,52.1,109.30967712,3505.80371094,100.0,3.6,2.9,2.5
2025-11-01 05:15:00,51.8,52.1,108.52466583,3507.97363281,81.1,3.9,3.0,2.5
2025-11-01 05:16:00,52.0,52.0,57.17844772,3509.39819336,77.5,4.1,4.0,2.5
2025-11-01 05:17:00,52.3,52.1,0.0,3509.54516602,99.6,4.1,4.1,2.5
2025-11-01 05:18:00,51.9,52.0,100.84534454,3509.73242188,100.0,3.9,3.8,2.5
2025-11-01 05:19:00,51.8,52.1,107.08673096,3511.86694336,100.0,3.5,2.5,2.5
2025-11-01 05:20:00,51.5,52.1,109.30967712,3513.49169922,100.0,3.6,2.9,2.5
2025-11-01 05:21:00,51.5,52.1,111.53032684,3515.17773438,100.0,3.7,3.1,2.5
2025-11-01 05:22:00,51.7,52.1,107.08673096,3517.39111328,94.2,3.5,2.6,2.5
2025-11-01 05:23:00,51.6,52.0,107.08673096,3519.01025391,100.0,3.5,2.7,2.5
2025-11-01 05:24:00,52.1,52.1,60.0174675,3520.51416016,71.0,4.0,3.6,2.5
2025-11-01 05:25:00,52.1,52.0,0.0,3520.95703125,98.8,4.0,4.0,2.5
2025-11-01 05:26:00,52.1,52.0,0.0,3520.99365234,100.0,4.0,4.0,2.5
2025-11-01 05:27:00,52.4,52.0,109.30967712,3522.52514648,96.8,3.6,3.0,2.5
2025-11-01 05:28:00,51.9,52.0,0.0,3522.97802734,100.0,4.1,4.1,2.5
2025-11-01 05:29:00,51.6,52.1,115.96485138,3524.41357422,94.0,3.9,3.7,2.5
2025-11-01 05:30:00,51.6,52.1,111.53032684,3526.60083008,100.0,3.7,3.2,2.5
2025-11-01 05:31:00,51.5,52.1,111.53032684,3528.25244141,97.5,3.7,3.4,2.5
2025-11-01 05:32:00,51.8,52.0,107.08673096,3529.89819336,100.0,3.5,2.6,2.5
2025-11-01 05:33:00,52.1,52.1,0.0,3531.53613281,68.0,4.0,4.0,2.5
2025-11-01 05:34:00,52.3,52.0,0.0,3531.63793945,100.0,4.1,4.2,2.5
2025-11-01 05:35:00,52.2,52.0,0.0,3531.63793945,79.0,4.2,4.2,2.5
2025-11-01 05:36:00,51.8,52.1,102.79216766,3531.67553711,100.0,4.1,4.0,2.5
2025-11-01 05:37:00,51.7,52.1,107.08673096,3533.77490234,100.0,3.5,2.5,2.5
2025-11-01 05:38:00,51.9,52.1,111.53032684,3535.42578125,90.7,3.7,2.6,2.5
2025-11-01 05:39:00,52.0,52.1,31.27446365,3536.67285156,78.0,4.0,3.9,2.5
2025-11-01 05:40:00,52.1,52.0,0.0,3537.49438477,100.0,4.1,4.1,2.5
2025-11-01 05:41:00,52.1,52.1,0.0,3537.75976562,100.0,4.1,4.1,2.5
2025-11-01 05:42:00,51.9,52.1,0.0,3538.11083984,83.3,4.2,4.2,2.5
2025-11-01 05:43:00,51.8,52.0,107.08673096,3539.26000977,100.0,3.5,2.5,2.5
2025-11-01 05:44:00,51.9,52.1,96.50970459,3541.30932617,87.5,4.0,3.7,2.5
2025-11-01 05:45:00,51.7,52.1,111.53032684,3543.0012207,96.8,3.7,3.0,2.5
2025-11-01 05:46:00,51.6,52.0,107.08673096,3544.63012695,100.0,3.5,2.8,2.5
2025-11-01 05:47:00,51.3,52.0,102.79216766,3546.68310547,100.0,4.1,4.0,2.5
